depMapID,CCLE_ID,Name,Pathology,Site_Primary,Site_Subtype1,Site_Subtype2,Site_Subtype3,Histology,Hist_Subtype1,Hist_Subtype2,Hist_Subtype3,Gender,Life_Stage,Age,Race,Geo_Loc,inferred_ethnicity,Site_Of_Finding,Disease,Annotation_Source,Original.Source.of.Cell.Line,Characteristics,Growth.Medium,Supplements,Freezing.Medium,Doubling.Time.from.Vendor,Doubling.Time.Calculated.hrs,type,type_refined,PATHOLOGIST_ANNOTATION,mutRate,tcga_code
ACH-000751,OCIM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OCI-M1,primary,haematopoietic_and_lymphoid_tissue,NS,NS,NS,haematopoietic_neoplasm,acute_myeloid_leukaemia,M6,NS,,,62.0,,,Caucasian,,,CCLE,DSMZ,round cells growind singly in suspention,80-90% Iscove's MDM +10-20% h.i. FBS,,,~  30 hrs,,AML,AML,Leukemia:AML,171.0793336,LAML
ACH-000752,NCIH196_LUNG,NCI-H196,metastasis,lung,NS,NS,NS,carcinoma,small_cell_carcinoma,NS,NS,male,,68.0,caucasian,,Caucasian,pleura,,CCLE,ATCC,Adherent,RPMI+10%FBS,,5% DMSO,,75.3,lung_small_cell,lung_small_cell,Lung:SCLC,168.9440631,SCLC
ACH-000754,L428_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,L-428,metastasis,haematopoietic_and_lymphoid_tissue,NS,NS,NS,lymphoid_neoplasm,Hodgkin_lymphoma,NS,NS,female,,37.0,,,Caucasian,pleura,lymphoma,CCLE,DSMZ,Supsension,RPMI 1640 +10%FBS,,5% DMSO,,,lymphoma_Hodgkin,lymphoma_Hodgkin,Lymphoma:Hodgkin,157.597842,
ACH-000755,HCC2218_BREAST,HCC2218,primary,breast,NS,NS,NS,carcinoma,ductal_carcinoma,NS,NS,female,,38.0,caucasian,,Caucasian,,,CCLE,ATCC,SUSPENSION,RPMI 1640 +10%FBS,,5% DMSO,,147.7,breast,breast,Breast:Carcinoma,168.9209571,BRCA
ACH-000756,GI1_CENTRAL_NERVOUS_SYSTEM,GI-1,primary,central_nervous_system,brain,NS,NS,glioma,gliosarcoma,NS,NS,male,,61.0,asian,,Asian,,,CCLE,RIKEN,ADHERENT FIBROBLAST LIKE,DMEM+10%FBS,,5% DMSO,,35.1,glioma,glioma,CNS:Glioma,189.8293645,LGG
ACH-000759,MDAMB175VII_BREAST,MDA-MB-175-VII,metastasis,breast,NS,NS,NS,carcinoma,ductal_carcinoma,NS,NS,female,,56.0,african_american,,African_american,pleura,invasive_ductal_carcinoma,CCLE,ATCC,Adherent,RPMI+10%FBS,,5%DMSO,,133.7,breast,breast,Breast:Carcinoma,157.8873017,BRCA
ACH-000763,MM1S_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MM1-S,primary,haematopoietic_and_lymphoid_tissue,NS,NS,NS,lymphoid_neoplasm,plasma_cell_myeloma,NS,NS,,,,,,African_american,,myeloma,CCLE,ACDC LAB,Mixed,RPMI-1640+ 10% FBS,,,,35.9,multiple_myeloma,multiple_myeloma,Lymphoma:Multiple_Myeloma,176.9697115,MM
ACH-000766,NCIH1648_LUNG,NCI-H1648,metastasis,lung,NS,NS,NS,carcinoma,adenocarcinoma,NS,NS,male,,39.0,african_american,,African_american,lymph_node,lung_cancer,CCLE,ATCC,Mix,DMEM/F12(1:1) +10 % FBS,".02 mg/ml insulin, .01 mg/ml transferrin, 25nM sodium selenite, 50 nM hydrocortisone, 2 mM L-glutamine, 0.5 sodium pyruvate, 1ng/mL EGF",5% DMSO,,202.6,lung_NSC,lung_NSC,Lung:NSCLC_Adeno,177.9776725,LUAD
ACH-000767,NCIH526_LUNG,NCI-H526,metastasis,lung,NS,NS,NS,carcinoma,small_cell_carcinoma,NS,NS,male,,55.0,caucasian,,Caucasian,bone_marrow,lung_cancer,CCLE,ATCC,round clusters in suspension,RPMI-1640+10%FBS,,5% DMSO,,315.0,lung_small_cell,lung_small_cell,Lung:SCLC,178.8354237,SCLC
ACH-000768,MDAMB231_BREAST,MDA-MB-231,metastasis,breast,NS,NS,NS,carcinoma,NS,NS,NS,female,,51.0,caucasian,,Caucasian,pleura,breast_cancer,CCLE,ATCC,Adherent,RPMI-1640 + 10% FBS,,5%DMSO,,67.9,breast,breast,Breast:Carcinoma,166.1463911,BRCA
ACH-000769,LK2_LUNG,LK-2,primary,lung,NS,NS,NS,carcinoma,squamous_cell_carcinoma,NS,NS,,,,,,Asian,,lung_cancer,CCLE,RIKEN,EPITHELIAL-LIKE ADHERENT CELLS,RPMI-1640+10%FBS,,5%DMSO,,71.0,lung_NSC,lung_NSC,Lung:NSCLC_Squamous,191.7691364,LUSC
ACH-000770,P31FUJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,P31/FUJ,primary,haematopoietic_and_lymphoid_tissue,NS,NS,NS,haematopoietic_neoplasm,acute_myeloid_leukaemia,M5,NS,male,,,asian,,Asian,,,CCLE,HSSRB,lymphocyte-like,RPMI 1640 medium with 10% fetal calf serum,,,,,AML,AML,Leukemia:AML,220.9309703,LAML
ACH-000772,TE441T_SOFT_TISSUE,TE 441.T,primary,soft_tissue,striated_muscle,NS,NS,rhabdomyosarcoma,NS,NS,NS,female,,14.0,african_american,,African_american,,,CCLE,ATCC,Mixed,DMEM+10%FBS,,5%DMSO,,257.6,soft_tissue,soft_tissue,Soft_Tissue:Sarcoma_Rhabdoid,152.0671211,SARC
ACH-000775,NCIH727_LUNG,NCI-H727,primary,lung,bronchus,NS,NS,carcinoid-endocrine_tumour,NS,NS,NS,female,,65.0,caucasian,,Caucasian,,,CCLE,ATCC,adherent,RPMI 1640 +10% FBS,,5%DMSO,,65.6,other,other,Endocrine,165.1770758,
ACH-000776,ONS76_CENTRAL_NERVOUS_SYSTEM,ONS-76,primary,central_nervous_system,brain,NS,NS,primitive_neuroectodermal_tumour-medulloblastoma,NS,NS,NS,female,,2.0,,,Asian,,,CCLE,HSSRB,epithelial-like,RPMI 1640 medium with 10% fetal bovine serum,,,,,medulloblastoma,medulloblastoma,CNS:Medulloblastoma,222.6179875,MB
ACH-000778,HSC3_UPPER_AERODIGESTIVE_TRACT,HSC-3,metastasis,upper_aerodigestive_tract,mouth,tongue,NS,carcinoma,squamous_cell_carcinoma,NS,NS,male,,64.0,,,Asian,,,CCLE,HSSRB,,EMEM+10%FBS,,5%DMSO,,74.6,upper_aerodigestive,upper_aerodigestive,Upper_Aerodigestive_Tract:Carcinoma,231.7658238,HNSC
ACH-000780,NCIH1105_LUNG,NCI-H1105,metastasis,lung,NS,NS,NS,carcinoma,small_cell_carcinoma,NS,NS,male,,73.0,caucasian,,Caucasian,lymph_node,,CCLE,ATCC,Suspension,RPMI-1640 + 5% FBS,"5ug/ml insulin, 10ug/ml transferrin, 3.0x10^-8 M Na Selenite (added 5ml Insulin-Transferrin-Selenium); 1.0x10^-8 M Hydrocortisone, 1.0x10^-8 beta estradiol, 2mM L-glutamine, 10mM HEPES",5%DMSO,,261.8,lung_small_cell,lung_small_cell,Lung:SCLC,168.8752061,SCLC
ACH-000781,NCIH2023_LUNG,NCI-H2023,metastasis,lung,NS,NS,NS,carcinoma,adenocarcinoma,NS,NS,male,,26.0,caucasian,,Caucasian,lymph_node,,CCLE,ATCC,adherent,DMEM:HAM's F12  1:1 + 5 % FBS,".005 mg/ml insulin, .01 mg/ml transferrin, 30nM sodium selenite, 10 nM hydrocortisone, 10 nM beta estradiol, 10 mM HEPES, 2 mM L-glutamine",5% DMSO,,,lung_NSC,lung_NSC,Lung:NSCLC_Adeno,183.4098616,LUAD
ACH-000783,CAMA1_BREAST,CAMA-1,metastasis,breast,NS,NS,NS,carcinoma,NS,NS,NS,female,,51.0,caucasian,,Caucasian,pleura,breast_cancer,CCLE,ATCC,Adherent epithelial,EMEM+10%FBS,,5%DMSO,,114.8,breast,breast,Breast:Carcinoma,168.5219909,BRCA
ACH-000784,KYSE70_OESOPHAGUS,KYSE-70,primary,oesophagus,middle_third,NS,NS,carcinoma,squamous_cell_carcinoma,NS,NS,male,,77.0,asian,japan,Asian,,,CCLE,DSMZ,Epitheloid cells growing in monolayers,RPMI 1640+10%FBS,,10%DMSO,,62.0,esophagus,esophagus,Oesophagus:Carcinoma,201.4414623,ESCA
ACH-000786,DAUDI_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Daudi,primary,haematopoietic_and_lymphoid_tissue,NS,NS,NS,lymphoid_neoplasm,Burkitt_lymphoma,NS,NS,male,,16.0,african,,African_american,,lymphoma,CCLE,NIBRI,,,,,,,lymphoma_Burkitt,lymphoma_Burkitt,Lymphoma:NH_B_cell,172.3342748,DLBC
ACH-000787,LXF289_LUNG,LXF-289,primary,lung,NS,NS,NS,carcinoma,adenocarcinoma,NS,NS,male,,63.0,,,Caucasian,,,CCLE,DSMZ,adherent epithelial-like growing as monolayer,Hams F10+10% FBS,,5%DMSO,50 hrs,63.2,lung_NSC,lung_NSC,Lung:NSCLC_Adeno,187.3366314,LUAD
ACH-000788,A2058_SKIN,A2058,metastasis,skin,NS,NS,NS,malignant_melanoma,NS,NS,NS,male,,43.0,caucasian,,Caucasian,lymph_node,melanoma,CCLE,GNF,,,,,,,melanoma,melanoma,Skin:Melanoma,164.676892,SKCM
ACH-000789,NCIH810_LUNG,NCI-H810,primary,lung,NS,NS,NS,carcinoma,large_cell_carcinoma,NS,NS,male,,51.0,african_american,,African_american,,,CCLE,GNF,,,,,,,lung_NSC,lung_NSC,Lung:NSCLC_Large_Cell,172.2500773,
ACH-000790,SHP77_LUNG,SHP-77,primary,lung,left_upper_lobe,NS,NS,carcinoma,small_cell_carcinoma,NS,NS,male,,54.0,caucasian,,Caucasian,,,CCLE,ATCC,mixed,RPMI-1640 + 10% FBS,,5%DMSO,,61.6,lung_small_cell,lung_small_cell,Lung:SCLC,171.4584855,SCLC
ACH-000792,BFTC909_KIDNEY,BFTC-909,primary,kidney,NS,NS,NS,carcinoma,NS,NS,NS,male,,64.0,asian,taiwan,Asian,,,CCLE,DSMZ,"epithelial-like (spindle) cells growing in monolayers; cells contain considerable amounts of small, dark granules",DMEM + 10% FBS,,10%DMSO,~  50hrs,40.0,kidney,kidney,Kidney:Carcinoma,167.9478402,KIRC
ACH-000793,KATOIII_STOMACH,KATO III,metastasis,stomach,NS,NS,NS,carcinoma,adenocarcinoma,NS,NS,male,,55.0,asian,,Asian,pleura,,CCLE,ATCC,Mixed adherent and suspension (spherical),IMDM + 20%FBS,,5%DMSO,,48.7,stomach,stomach,Gastric:Carcinoma,213.4511981,STAD
ACH-000794,BICR22_UPPER_AERODIGESTIVE_TRACT,BICR 22,metastasis,upper_aerodigestive_tract,mouth,tongue,NS,carcinoma,squamous_cell_carcinoma,NS,NS,male,,,caucasian,,Caucasian,,,CCLE,ECACC,"adherent; epithelial, keratinocyte",DMEM+20% FBS,"2mM L-glutamine, 0.4ug/ml hydrocortisone",5%DMSO,,66.0,upper_aerodigestive,upper_aerodigestive,Upper_Aerodigestive_Tract:Carcinoma,178.5846787,HNSC
ACH-000795,MOLT13_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MOLT-13,primary,haematopoietic_and_lymphoid_tissue,NS,NS,NS,lymphoid_neoplasm,acute_lymphoblastic_T_cell_leukaemia,L2,NS,female,,2.0,,,Caucasian,,,CCLE,DSMZ,Suspension; Extremely slow grower,RPMI-1640 +20% FBS,,5% DMSO,,305.5,T-cell_ALL,T-cell_ALL,Leukemia:ALL,169.7847622,ALL
ACH-000798,CL40_LARGE_INTESTINE,CL-40,primary,large_intestine,colon,right,NS,carcinoma,NS,NS,NS,female,,,,,Caucasian,,,CCLE,DSMZ,adherent ephithelial-like cells growing as monolayers and in aggregates,80% mixture of Dulbecco's MEM + Ham's F 12 at 1:1 + 20% h.i. FBS,,,~  3-4 days,,colorectal,colorectal,Colorectal:Carcinoma,180.3106621,COAD/READ
ACH-000800,NCIH446_LUNG,NCI-H446,metastasis,lung,NS,NS,NS,carcinoma,small_cell_carcinoma,NS,NS,male,,61.0,caucasian,,Caucasian,pleura,,CCLE,ATCC,Mixed; adherent and suspension,RPMI-1640+10%FBS,,5% DMSO,,294.0,lung_small_cell,lung_small_cell,Lung:SCLC,177.0097006,SCLC
ACH-000802,BFTC905_URINARY_TRACT,BFTC-905,primary,urinary_tract,bladder,NS,NS,carcinoma,transitional_cell_carcinoma,papillary_transitional_cell_carcinoma,NS,female,,51.0,asian,chinese,Asian,,,CCLE,DSMZ,Adherent,DMEM + 10%FBS,,5%DMSO,,38.3,urinary_tract,urinary_tract,Bladder:Carcinoma,177.9929204,BLCA
ACH-000803,COLO668_LUNG,COLO 668,metastasis,lung,NS,NS,NS,carcinoma,small_cell_carcinoma,NS,NS,female,,47.0,,,Caucasian,brain,,CCLE,ECACC,,,,,,,lung_small_cell,lung_small_cell,Lung:SCLC,185.27297,SCLC
ACH-000804,NB1_AUTONOMIC_GANGLIA,NB-1,metastasis,autonomic_ganglia,NS,NS,NS,neuroblastoma,NS,NS,NS,male,,2.0,,,Asian,lymph_node,neuroblastoma,CCLE,,Adherent,,,5% DMSO,,37.5,neuroblastoma,neuroblastoma,PNET:Neuroblastoma,209.2744565,NB
ACH-000805,COLO679_SKIN,COLO-679,metastasis,skin,NS,NS,NS,malignant_melanoma,NS,NS,NS,female,,47.0,,,Caucasian,soft_tissue,,CCLE,DSMZ,Adherent fibroblastic but not limited to monolayer.,RPMI-1640+10% FBS,,10%DMSO,,69.3,melanoma,melanoma,Skin:Melanoma,191.6418942,SKCM
ACH-000806,L540_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,L-540,metastasis,haematopoietic_and_lymphoid_tissue,NS,NS,NS,lymphoid_neoplasm,Hodgkin_lymphoma,NS,NS,female,,20.0,,,Caucasian,bone_marrow,,CCLE,DSMZ,round cells growing singly in suspention,80% RPMI 1640 + 20% h. i. FBS,,,~  70 hrs,,lymphoma_Hodgkin,lymphoma_Hodgkin,Lymphoma:Hodgkin,189.6209433,
ACH-000809,KYSE410_OESOPHAGUS,KYSE-410,primary,oesophagus,upper_third,NS,NS,carcinoma,squamous_cell_carcinoma,NS,NS,male,,51.0,asian,japan,Asian,,,CCLE,DSMZ,Epithelial adherent monolayer,RPMI-1640+10%FBS,,10%DMSO,,17.4,esophagus,esophagus,Oesophagus:Carcinoma,201.1053808,ESCA
ACH-000810,SKMEL30_SKIN,SK-MEL-30,metastasis,skin,NS,NS,NS,malignant_melanoma,NS,NS,NS,male,,67.0,caucasian,,Caucasian,skin,,CCLE,DSMZ,Adherent,RPMI-1640 + 10% FBS,,10%DMSO,,41.6,melanoma,melanoma,Skin:Melanoma,180.5771581,SKCM
ACH-000811,SKOV3_OVARY,SK-OV-3,metastasis,ovary,NS,NS,NS,carcinoma,adenocarcinoma,NS,NS,female,,64.0,caucasian,,Caucasian,ascites,ovarian_cancer,CCLE,NIBRI,,,,,,,ovary,ovary,Ovary:Carcinoma,198.9679444,OV
ACH-000812,COLO783_SKIN,COLO-783,metastasis,skin,NS,NS,NS,malignant_melanoma,NS,NS,NS,female,,48.0,,,Caucasian,lymph_node,,CCLE,DSMZ,"ADHERENT FIBROBLASTS, NOT LIMITED TO MONOLAYER GROWTH",RPMI-1640+10% FBS,,5%DMSO,5-7 DAYS,110.4,melanoma,melanoma,Skin:Melanoma,163.6031843,SKCM
ACH-000814,HS939T_SKIN,Hs 939.T,primary,skin,NS,NS,NS,malignant_melanoma,NS,NS,NS,female,,24.0,caucasian,,Caucasian,,,CCLE,,"Large adherent cells, quite a bit of debris",DEMEM+10%FBS,,5%DMSO,,,melanoma,melanoma,Skin:Melanoma,184.4223473,SKCM
ACH-000815,KMH2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,KM-H2,metastasis,haematopoietic_and_lymphoid_tissue,NS,NS,NS,lymphoid_neoplasm,Hodgkin_lymphoma,NS,NS,male,,37.0,,,Asian,pleura,lymphoma,CCLE,,,,,,,,lymphoma_Hodgkin,lymphoma_Hodgkin,Lymphoma:Hodgkin,217.276314,
ACH-000816,NCIH524_LUNG,NCI-H524,metastasis,lung,NS,NS,NS,carcinoma,small_cell_carcinoma,NS,NS,male,,63.0,caucasian,,Caucasian,lymph_node,,CCLE,ATCC,Suspension,RPMI-1640+10%FBS,,5% DMSO,,425.0,lung_small_cell,lung_small_cell,Lung:SCLC,187.2021362,SCLC
ACH-000817,RPMI8226_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,RPMI 8226,primary,haematopoietic_and_lymphoid_tissue,NS,NS,NS,lymphoid_neoplasm,plasma_cell_myeloma,NS,NS,male,,61.0,,,African_american,,myeloma,CCLE,ATCC,"Lymphoblast, suspension",RPMI-1640+ 10% FBS,,5% DMSO,,76.6,multiple_myeloma,multiple_myeloma,Lymphoma:Multiple_Myeloma,169.3069282,MM
ACH-000818,BT483_BREAST,BT-483,primary,breast,NS,NS,NS,carcinoma,ductal_carcinoma,medullary,NS,female,,23.0,caucasian,,Caucasian,,breast_cancer,CCLE,ATCC,Adherent epithelial,RPMI-1640 + 20% FBS,0.01 mg/ml bovine insulin,5%DMSO,,206.3,breast,breast,Breast:Carcinoma,178.1897318,BRCA
ACH-000819,LN18_CENTRAL_NERVOUS_SYSTEM,LN-18,primary,central_nervous_system,brain,NS,NS,glioma,astrocytoma_Grade_IV,glioblastoma_multiforme,NS,male,,65.0,caucasian,,Caucasian,,,CCLE,ATCC,ADHERENT,DMEM+5% FBS,,5% DMSO,,47.4,glioma,glioma,CNS:Glioma_HighGrade,204.7916266,GBM
ACH-000821,EJM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,EJM,primary,haematopoietic_and_lymphoid_tissue,NS,NS,NS,lymphoid_neoplasm,plasma_cell_myeloma,NS,NS,female,,58.0,,,Caucasian,,,CCLE,DSMZ,suspension,IMDM+ 20% FBS,,5%DMSO,,220.4,multiple_myeloma,multiple_myeloma,Lymphoma:Multiple_Myeloma,162.7989126,MM
ACH-000822,SKMEL24_SKIN,SK-MEL-24,metastasis,skin,NS,NS,NS,malignant_melanoma,NS,NS,NS,male,,67.0,caucasian,,Caucasian,lymph_node,,CCLE,ATCC,Adherent,EMEM + 10% FBS,0.1 mM NEAA,5%DMSO,,110.8,melanoma,melanoma,Skin:Melanoma,180.5878482,SKCM
ACH-000823,KYSE140_OESOPHAGUS,KYSE-140,primary,oesophagus,middle_third,NS,NS,carcinoma,squamous_cell_carcinoma,NS,NS,male,,54.0,asian,japan,Asian,,,CCLE,DSMZ,Adherent monolayer,RPMI 1640+10%FBS,,10%DMSO,,27.5,esophagus,esophagus,Oesophagus:Carcinoma,203.6248043,ESCA
ACH-000824,KYSE510_OESOPHAGUS,KYSE-510,primary,oesophagus,upper_third,NS,NS,carcinoma,squamous_cell_carcinoma,NS,NS,female,,67.0,asian,japan,Asian,,,CCLE,GNF,,,,,~ 30 hrs,,esophagus,esophagus,Oesophagus:Carcinoma,200.0668926,ESCA
ACH-000825,HOP92_LUNG,HOP-92,primary,lung,NS,NS,NS,carcinoma,large_cell_carcinoma,NS,NS,,,,,,Caucasian,,,CCLE,Garraway Lab,Mix,RPMI-1640+ 5% FBS,,5% DMSO,,122.2,lung_NSC,lung_NSC,Lung:NSCLC_Others,198.739234,
ACH-000826,CAL12T_LUNG,CAL-12T,primary,lung,NS,NS,NS,carcinoma,non_small_cell_carcinoma,NS,NS,male,,,,,Caucasian,,,CCLE,GNF,,,,,~50 hrs,,lung_NSC,lung_NSC,Lung:NSCLC_Others,208.5600477,UNABLE TO CLASSIFY
ACH-000827,WM793_SKIN,WM-793,primary,skin,NS,NS,NS,malignant_melanoma,NS,NS,NS,,,,,,Caucasian,,,CCLE,WISTAR,Adherent,RPMI-1640 + 10% FBS,,5%DMSO,,37.7,melanoma,melanoma,Skin:Melanoma,205.7239289,SKCM
ACH-000828,ZR7530_BREAST,ZR-75-30,metastasis,breast,NS,NS,NS,carcinoma,ductal_carcinoma,NS,NS,female,,47.0,african_american,,African_american,ascites,breast_cancer,CCLE,GNF,,,,,110 hrs,,breast,breast,Breast:Carcinoma,175.8765413,BRCA
ACH-000830,NCIH1436_LUNG,NCI-H1436,metastasis,lung,NS,NS,NS,carcinoma,small_cell_carcinoma,NS,NS,male,,39.0,caucasian,,Caucasian,lymph_node,,CCLE,ATCC,suspension,DMEM:F12(1:1) + 10%FBS,"0.005 mg/mL insulin, 0.01 mg/mL transferrin, 30nM sodium selenite, 2mM L-glutamine",5% DMSO,,56.2,lung_small_cell,lung_small_cell,Lung:SCLC,199.5771765,SCLC
ACH-000832,CAL27_UPPER_AERODIGESTIVE_TRACT,CAL 27,primary,upper_aerodigestive_tract,mouth,tongue,NS,carcinoma,squamous_cell_carcinoma,NS,NS,male,,56.0,caucasian,,Caucasian,,,CCLE,NIBRI,,,,,,29.3,upper_aerodigestive,upper_aerodigestive,Upper_Aerodigestive_Tract:Carcinoma,186.1487595,HNSC
ACH-000835,GCT_SOFT_TISSUE,GCT,metastasis,soft_tissue,fibrous_tissue_and_uncertain_origin,NS,NS,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,NS,NS,NS,male,,29.0,,,Caucasian,lung,,CCLE,NIBRI,,,,,,64.6,soft_tissue,soft_tissue,Soft_Tissue:Sarcoma_FibrousHistiocytoma,179.4906831,SARC
ACH-000838,AMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,AMO-1,primary,haematopoietic_and_lymphoid_tissue,NS,NS,NS,lymphoid_neoplasm,plasma_cell_myeloma,NS,NS,female,,64.0,,,Asian,,multiple_myeloma,CCLE,DSMZ,single suspension,RPMI-1640+20% FBS,,5% DMSO,50-90hrs,57.8,multiple_myeloma,multiple_myeloma,Lymphoma:Multiple_Myeloma,237.2233013,MM
ACH-000840,HCC366_LUNG,HCC-366,primary,lung,NS,NS,NS,carcinoma,mixed_adenosquamous_carcinoma,NS,NS,female,,80.0,,,Caucasian,,lung_cancer,CCLE,DSMZ,Adhrent cells growing as monolayers; dt=30-40hrs,RPMI-1640+10%FBS,,10% DMSO,30-40 hrs,176.0,lung_NSC,lung_NSC,Lung:NSCLC_Adeno,220.2101945,LUAD
ACH-000841,NCIH2087_LUNG,NCI-H2087,metastasis,lung,NS,NS,NS,carcinoma,adenocarcinoma,NS,NS,male,,69.0,caucasian,,Caucasian,lymph_node,lung_cancer,CCLE,ATCC,,DMEM:F12 (1:1) + 10% FBS,"0.02 mg/ml insulin, 0.01 mg/ml transferrin, 25 nM sodium selenite, 50 nM Hydrocortisone, 1 ng/ml EGF(don't filter), 0.01 mM ethanolamine, 0.01 mM phosphorylethanolamine, 100 pM triiodothyronine, 0.5% bovine serum albumin, 0.5 mM sodium pyruvate,  2mM L-glutamine, 10nM HEPES",5% DMSO,,104.2,lung_NSC,lung_NSC,Lung:NSCLC_Adeno,212.0987614,LUAD
ACH-000843,HARA_LUNG,HARA,metastasis,lung,NS,NS,NS,carcinoma,squamous_cell_carcinoma,NS,NS,male,,57.0,asian,,Asian,,Lung Cancer,CCLE,HSRRB,ADHERENT; fast grower,RPMI-1640+10% FBS,,5% DMSO,,63.7,lung_NSC,lung_NSC,Lung:NSCLC_Squamous,233.5534525,LUSC
ACH-000846,FADU_UPPER_AERODIGESTIVE_TRACT,FaDu,primary,upper_aerodigestive_tract,pharynx,hypopharynx,NS,carcinoma,squamous_cell_carcinoma,NS,NS,male,,56.0,caucasian,,Caucasian,,,CCLE,NIBRI,,,,,,33.3,upper_aerodigestive,upper_aerodigestive,Upper_Aerodigestive_Tract:Carcinoma,193.3167422,HNSC
ACH-000847,HGC27_STOMACH,HGC-27,metastasis,stomach,NS,NS,NS,carcinoma,undifferentiated_adenocarcinoma,NS,NS,,,,asian,,Asian,lymph_node,,CCLE,GNF,,,,,,,stomach,stomach,Gastric:Carcinoma,247.1007226,STAD
ACH-000848,JHH7_LIVER,JHH-7,primary,liver,NS,NS,NS,carcinoma,hepatocellular_carcinoma,NS,NS,male,,53.0,asian,japan,Asian,,,CCLE,NIBRI,,,,,,,liver,liver,Liver:HCC,257.2902848,LIHC
ACH-000849,MDAMB468_BREAST,MDA-MB-468,metastasis,breast,NS,NS,NS,carcinoma,NS,NS,NS,female,,51.0,african_american,,African_american,pleura,breast_cancer,CCLE,ATCC,adherent epithelial,DMEM+10% FBS,,5% DMSO,,63.5,breast,breast,Breast:Carcinoma,188.2526523,BRCA
ACH-000852,NCIH1435_LUNG,NCI-H1435,primary,lung,NS,NS,NS,carcinoma,non_small_cell_carcinoma,NS,NS,female,,35.0,,,Caucasian,,,CCLE,ATCC,"Adherent, single cells loosely attached",RPMI 1640+10%FBS,,5%DMSO,,81.4,lung_NSC,lung_NSC,Lung:NSCLC_Adeno,227.3039762,LUAD
ACH-000853,NCIH661_LUNG,NCI-H661,metastasis,lung,NS,NS,NS,carcinoma,large_cell_carcinoma,NS,NS,male,,43.0,caucasian,,Caucasian,lymph_node,large_cell_lung_cancer,CCLE,ATCC,adherent,RPMI 1640+10%FBS,,5%DMSO,,59.5,lung_NSC,lung_NSC,Lung:NSCLC_Large_Cell,209.1259946,
ACH-000855,KYSE150_OESOPHAGUS,KYSE-150,primary,oesophagus,upper_third,NS,NS,carcinoma,squamous_cell_carcinoma,NS,NS,female,,49.0,asian,japan,Asian,,,CCLE,DSMZ,Epithelial adherent monolayer,RPMI:Ham F12 +5%FBS,,10%DMSO,,40.0,esophagus,esophagus,Oesophagus:Carcinoma,248.1113517,ESCA
ACH-000856,CAL51_BREAST,CAL-51,metastasis,breast,NS,NS,NS,carcinoma,NS,NS,NS,female,,45.0,,,Caucasian,pleura,breast_cancer,CCLE,DSMZ,epithelial-like adherent cells growing in monolayers; the culture contains usually a large amount of cell debris,80% Dulbecco's MEM(4.5g/L glucose) +20% h.i.FBS,,10%DMSO,>60 hrs,26.8,breast,breast,Breast:Carcinoma,206.8416265,BRCA
ACH-000857,CAL851_BREAST,CAL-85-1,primary,breast,NS,NS,NS,carcinoma,NS,NS,NS,female,,35.0,,,Caucasian,,breast_cancer,CCLE,DSMZ,,DMEM+10% FBS,,5% DMSO,,58.4,breast,breast,Breast:Carcinoma,176.8432245,BRCA
ACH-000858,KNS62_LUNG,KNS-62,metastasis,lung,bronchus,NS,NS,carcinoma,squamous_cell_carcinoma,NS,NS,male,,49.0,,,Asian,,,CCLE,ATCC,adherent,EMEM +20%FBS,,5% DMSO,,59.2,lung_NSC,lung_NSC,Lung:NSCLC_Squamous,223.1421586,LUSC
ACH-000859,HCC1954_BREAST,HCC1954,primary,breast,NS,NS,NS,carcinoma,ductal_carcinoma,NS,NS,female,,61.0,east_indian,,Caucasian,,breast_cancer,CCLE,,Adherent,RPMI 1640 + 10%FBS,na,5% DMSO,,,breast,breast,Breast:Carcinoma,198.1647591,BRCA
ACH-000860,NCIH358_LUNG,NCI-H358,primary,lung,NS,NS,NS,carcinoma,bronchioloalveolar_adenocarcinoma,NS,NS,male,,,,,Caucasian,,bronchioalveolar_carcinoma; non-small_cell lung_cancer,CCLE,ATCC,adherenet,RPMI+10%FBS,,5%DMSO,,73.9,lung_NSC,lung_NSC,Lung:NSCLC_Adeno,218.724336,LUAD
ACH-000861,HOP62_LUNG,HOP-62,primary,lung,NS,NS,NS,carcinoma,adenocarcinoma,NS,NS,,,,,,Caucasian,,,CCLE,Garraway Lab,Adherent,RPMI-1640+ 5% FBS,,5% DMSO,,37.8,lung_NSC,lung_NSC,Lung:NSCLC_Others,236.5238841,LUAD
